CP014858.1-1204	NC_011353.1	91.25	80	7	0	20	99	229480	229559	1.8e-31	134.0
CP014858.1-1204	NC_011353.1	91.25	80	7	0	20	99	5122371	5122450	1.8e-31	134.0
CP014858.1-1204	NC_011353.1	91.25	80	7	0	20	99	5081345	5081424	1.8e-31	134.0
CP014858.1-1204	NC_011353.1	91.25	80	7	0	20	99	4937166	4937245	1.8e-31	134.0
CP014858.1-1204	NC_011353.1	91.25	80	7	0	20	99	4840652	4840731	1.8e-31	134.0
CP014858.1-1204	NC_011353.1	91.25	80	7	0	20	99	4264458	4264379	1.8e-31	134.0
CP014858.1-1204	NC_011353.1	91.25	80	7	0	20	99	3553080	3553001	1.8e-31	134.0
CP014858.1-1204	NC_011353.1	89.74	39	4	0	101	139	229562	229600	6.2e-10	62.0
CP014858.1-1204	NC_011353.1	89.74	39	4	0	101	139	5122453	5122491	6.2e-10	62.0
CP014858.1-1204	NC_011353.1	89.74	39	4	0	101	139	5081427	5081465	6.2e-10	62.0
CP014858.1-1204	NC_011353.1	89.74	39	4	0	101	139	4937248	4937286	6.2e-10	62.0
CP014858.1-1204	NC_011353.1	89.74	39	4	0	101	139	4840734	4840772	6.2e-10	62.0
CP014858.1-1204	NC_011353.1	89.74	39	4	0	101	139	4264376	4264338	6.2e-10	62.0
CP014858.1-1204	NC_011353.1	89.74	39	4	0	101	139	3552998	3552960	6.2e-10	62.0
CP014858.1-1140	NC_011353.1	88.16	76	8	1	31	106	4840428	4840502	5.4e-24	109.0
CP014858.1-1140	NC_011353.1	88.16	76	8	1	31	106	5122147	5122221	5.4e-24	109.0
CP014858.1-1140	NC_011353.1	88.16	76	8	1	31	106	5081121	5081195	5.4e-24	109.0
CP014858.1-1140	NC_011353.1	88.16	76	8	1	31	106	4936942	4937016	5.4e-24	109.0
CP014858.1-1140	NC_011353.1	88.16	76	8	1	31	106	4264682	4264608	5.4e-24	109.0
CP014858.1-1140	NC_011353.1	100.00	6	0	0	110	115	4840507	4840512	7.7e+05	12.0
CP014858.1-1140	NC_011353.1	100.00	6	0	0	110	115	5122226	5122231	7.7e+05	12.0
CP014858.1-1140	NC_011353.1	100.00	6	0	0	110	115	5081200	5081205	7.7e+05	12.0
CP014858.1-1140	NC_011353.1	100.00	6	0	0	110	115	4937021	4937026	7.7e+05	12.0
CP014858.1-1140	NC_011353.1	100.00	6	0	0	110	115	4264603	4264598	7.7e+05	12.0
CP014858.1-1106	NC_011353.1	83.82	68	11	0	1	68	5082033	5082100	1.7e-18	91.0
CP014858.1-911	NC_011353.1	88.89	63	7	0	83	145	5122938	5123000	3.7e-20	96.0
CP014858.1-911	NC_011353.1	88.89	63	7	0	83	145	5081912	5081974	3.7e-20	96.0
CP014858.1-911	NC_011353.1	88.89	63	7	0	83	145	4937733	4937795	3.7e-20	96.0
CP014858.1-911	NC_011353.1	88.89	63	7	0	83	145	4841219	4841281	3.7e-20	96.0
CP014858.1-911	NC_011353.1	88.89	63	7	0	83	145	3552521	3552459	3.7e-20	96.0
CP014858.1-843	NC_011353.1	85.21	142	21	0	2	143	5123859	5124000	4.1e-50	196.0
CP014858.1-843	NC_011353.1	85.21	142	21	0	2	143	5082833	5082974	4.1e-50	196.0
CP014858.1-843	NC_011353.1	85.21	142	21	0	2	143	4938654	4938795	4.1e-50	196.0
CP014858.1-843	NC_011353.1	85.21	142	21	0	2	143	4842141	4842282	4.1e-50	196.0
CP014858.1-843	NC_011353.1	85.21	142	21	0	2	143	230968	231109	4.1e-50	196.0
CP014858.1-843	NC_011353.1	85.21	142	21	0	2	143	4262972	4262831	4.1e-50	196.0
CP014858.1-843	NC_011353.1	85.21	142	21	0	2	143	3551600	3551459	4.1e-50	196.0
CP014858.1-821	NC_011353.1	83.33	90	15	0	5	94	3551507	3551418	3.7e-27	119.0
CP014858.1-716	NC_011353.1	93.18	44	3	0	1	44	5082007	5082050	3.5e-14	76.0
CP014858.1-716	NC_011353.1	93.18	44	3	0	1	44	4263798	4263755	3.5e-14	76.0
CP014858.1-516	NC_011353.1	83.10	142	24	0	9	150	4262800	4262941	3.7e-48	189.0
CP014858.1-516	NC_011353.1	83.10	142	24	0	9	150	3551428	3551569	3.7e-48	189.0
CP014858.1-516	NC_011353.1	83.10	142	24	0	9	150	5124031	5123890	3.7e-48	189.0
CP014858.1-516	NC_011353.1	83.10	142	24	0	9	150	5083005	5082864	3.7e-48	189.0
CP014858.1-516	NC_011353.1	83.10	142	24	0	9	150	4938826	4938685	3.7e-48	189.0
CP014858.1-516	NC_011353.1	83.10	142	24	0	9	150	4842313	4842172	3.7e-48	189.0
CP014858.1-516	NC_011353.1	83.10	142	24	0	9	150	231140	230999	3.7e-48	189.0
CP014858.1-483	NC_011353.1	88.89	63	7	0	81	143	5122938	5123000	3.7e-20	96.0
CP014858.1-483	NC_011353.1	88.89	63	7	0	81	143	5081912	5081974	3.7e-20	96.0
CP014858.1-483	NC_011353.1	88.89	63	7	0	81	143	4937733	4937795	3.7e-20	96.0
CP014858.1-483	NC_011353.1	88.89	63	7	0	81	143	4841219	4841281	3.7e-20	96.0
CP014858.1-483	NC_011353.1	88.89	63	7	0	81	143	3552521	3552459	3.7e-20	96.0
CP014858.1-390	NC_011353.1	94.64	56	3	0	94	149	5120430	5120375	2.9e-22	103.0
CP014858.1-390	NC_011353.1	94.64	56	3	0	94	149	5079404	5079349	2.9e-22	103.0
CP014858.1-390	NC_011353.1	94.64	56	3	0	94	149	4838711	4838656	2.9e-22	103.0
CP014858.1-390	NC_011353.1	94.64	56	3	0	94	149	227447	227392	2.9e-22	103.0
CP014858.1-236	NC_011353.1	90.41	146	14	0	5	150	5124427	5124572	1.1e-62	237.0
CP014858.1-236	NC_011353.1	90.41	146	14	0	5	150	5083401	5083546	1.1e-62	237.0
CP014858.1-236	NC_011353.1	90.41	146	14	0	5	150	4939222	4939367	1.1e-62	237.0
CP014858.1-236	NC_011353.1	90.41	146	14	0	5	150	4842709	4842854	1.1e-62	237.0
CP014858.1-236	NC_011353.1	90.41	146	14	0	5	150	231536	231681	1.1e-62	237.0
CP014858.1-236	NC_011353.1	90.41	146	14	0	5	150	4262404	4262259	1.1e-62	237.0
CP014858.1-236	NC_011353.1	90.41	146	14	0	5	150	3551032	3550887	1.1e-62	237.0
CP014858.1-69	NC_011353.1	87.30	126	16	0	1	126	4935272	4935397	5.3e-47	185.0
CP014858.1-69	NC_011353.1	87.30	126	16	0	1	126	3554882	3554757	5.3e-47	185.0
CP014858.1-33	NC_011353.1	88.16	76	8	1	17	92	4840428	4840502	5.4e-24	109.0
CP014858.1-33	NC_011353.1	88.16	76	8	1	17	92	5122147	5122221	5.4e-24	109.0
CP014858.1-33	NC_011353.1	88.16	76	8	1	17	92	5081121	5081195	5.4e-24	109.0
CP014858.1-33	NC_011353.1	88.16	76	8	1	17	92	4936942	4937016	5.4e-24	109.0
CP014858.1-33	NC_011353.1	88.16	76	8	1	17	92	4264682	4264608	5.4e-24	109.0
CP014858.1-33	NC_011353.1	100.00	6	0	0	96	101	4840507	4840512	7.7e+05	12.0
CP014858.1-33	NC_011353.1	100.00	6	0	0	96	101	5122226	5122231	7.7e+05	12.0
CP014858.1-33	NC_011353.1	100.00	6	0	0	96	101	5081200	5081205	7.7e+05	12.0
CP014858.1-33	NC_011353.1	100.00	6	0	0	96	101	4937021	4937026	7.7e+05	12.0
CP014858.1-33	NC_011353.1	100.00	6	0	0	96	101	4264603	4264598	7.7e+05	12.0
AP010969.1-2387	NC_011353.1	94.00	100	6	0	6	105	5121379	5121478	2.4e-44	176.0
AP010969.1-2387	NC_011353.1	94.00	100	6	0	6	105	5080353	5080452	2.4e-44	176.0
AP010969.1-2387	NC_011353.1	94.00	100	6	0	6	105	4936082	4936181	2.4e-44	176.0
AP010969.1-2387	NC_011353.1	94.00	100	6	0	6	105	4839660	4839759	2.4e-44	176.0
AP010969.1-2387	NC_011353.1	94.00	100	6	0	6	105	4265542	4265443	2.4e-44	176.0
AP010969.1-2387	NC_011353.1	94.00	100	6	0	6	105	3554072	3553973	2.4e-44	176.0
AP010969.1-2387	NC_011353.1	93.00	100	7	0	6	105	228396	228495	1.5e-43	174.0
AP010969.1-2302	NC_011353.1	88.24	68	8	0	83	150	227942	228009	5.1e-23	106.0
AP010969.1-2302	NC_011353.1	88.24	68	8	0	83	150	5120925	5120992	5.1e-23	106.0
AP010969.1-2302	NC_011353.1	88.24	68	8	0	83	150	5079899	5079966	5.1e-23	106.0
AP010969.1-2302	NC_011353.1	88.24	68	8	0	83	150	4935628	4935695	5.1e-23	106.0
AP010969.1-2302	NC_011353.1	88.24	68	8	0	83	150	4839206	4839273	5.1e-23	106.0
AP010969.1-2302	NC_011353.1	97.67	43	1	0	1	43	227861	227903	8.2e-16	82.0
AP010969.1-2302	NC_011353.1	97.67	43	1	0	1	43	5120844	5120886	8.2e-16	82.0
AP010969.1-2302	NC_011353.1	97.67	43	1	0	1	43	5079818	5079860	8.2e-16	82.0
AP010969.1-2302	NC_011353.1	97.67	43	1	0	1	43	4935547	4935589	8.2e-16	82.0
AP010969.1-2302	NC_011353.1	97.67	43	1	0	1	43	4839125	4839167	8.2e-16	82.0
AP010969.1-2302	NC_011353.1	97.67	43	1	0	1	43	4266077	4266035	8.2e-16	82.0
AP010969.1-2302	NC_011353.1	97.67	43	1	0	1	43	3554607	3554565	8.2e-16	82.0
AP010969.1-2302	NC_011353.1	86.00	50	7	0	83	132	4265996	4265947	9.9e-14	75.0
AP010969.1-2302	NC_011353.1	86.00	50	7	0	83	132	3554526	3554477	9.9e-14	75.0
AP010969.1-2302	NC_011353.1	100.00	9	0	0	133	141	4265709	4265701	1.6e+04	18.0
AP010969.1-2302	NC_011353.1	100.00	9	0	0	133	141	3554239	3554231	1.6e+04	18.0
AP010969.1-2158	NC_011353.1	85.06	87	13	0	4	90	4935358	4935272	4.1e-29	126.0
AP010969.1-2158	NC_011353.1	85.06	87	13	0	4	90	4838936	4838850	4.1e-29	126.0
AP010969.1-2158	NC_011353.1	97.06	34	1	0	57	90	3554849	3554882	3.0e-10	63.0
AP010969.1-1755	NC_011353.1	80.00	130	26	0	11	140	4262645	4262516	1.2e-38	157.0
AP010969.1-1755	NC_011353.1	80.00	130	26	0	11	140	3551273	3551144	1.2e-38	157.0
AP010969.1-1755	NC_011353.1	92.98	57	4	0	11	67	5124186	5124242	1.9e-21	100.0
AP010969.1-1755	NC_011353.1	92.98	57	4	0	11	67	5083160	5083216	1.9e-21	100.0
AP010969.1-1755	NC_011353.1	92.98	57	4	0	11	67	4938981	4939037	1.9e-21	100.0
AP010969.1-1755	NC_011353.1	92.98	57	4	0	11	67	4842468	4842524	1.9e-21	100.0
AP010969.1-1646	NC_011353.1	92.05	88	7	0	56	143	4265726	4265813	4.7e-36	149.0
AP010969.1-1646	NC_011353.1	92.05	88	7	0	56	143	3554256	3554343	4.7e-36	149.0
AP010969.1-1646	NC_011353.1	92.05	88	7	0	56	143	5121195	5121108	4.7e-36	149.0
AP010969.1-1646	NC_011353.1	92.05	88	7	0	56	143	5080169	5080082	4.7e-36	149.0
AP010969.1-1646	NC_011353.1	92.05	88	7	0	56	143	4935898	4935811	4.7e-36	149.0
AP010969.1-1646	NC_011353.1	92.05	88	7	0	56	143	4839476	4839389	4.7e-36	149.0
AP010969.1-1646	NC_011353.1	92.05	88	7	0	56	143	228212	228125	4.7e-36	149.0
AP010969.1-1646	NC_011353.1	90.91	33	3	0	1	33	4265670	4265702	1.8e-08	57.0
AP010969.1-1646	NC_011353.1	90.91	33	3	0	1	33	3554200	3554232	1.8e-08	57.0
AP010969.1-1621	NC_011353.1	85.96	57	8	0	43	99	3646191	3646247	7.4e-16	82.0
AP010969.1-1543	NC_011353.1	92.05	88	7	0	2	89	228125	228212	4.7e-36	149.0
AP010969.1-1543	NC_011353.1	92.05	88	7	0	2	89	5121108	5121195	4.7e-36	149.0
AP010969.1-1543	NC_011353.1	92.05	88	7	0	2	89	5080082	5080169	4.7e-36	149.0
AP010969.1-1543	NC_011353.1	92.05	88	7	0	2	89	4935811	4935898	4.7e-36	149.0
AP010969.1-1543	NC_011353.1	92.05	88	7	0	2	89	4839389	4839476	4.7e-36	149.0
AP010969.1-1543	NC_011353.1	92.05	88	7	0	2	89	4265813	4265726	4.7e-36	149.0
AP010969.1-1543	NC_011353.1	92.05	88	7	0	2	89	3554343	3554256	4.7e-36	149.0
AP010969.1-1543	NC_011353.1	92.31	39	3	0	112	150	228236	228274	5.3e-12	69.0
AP010969.1-1543	NC_011353.1	92.31	39	3	0	112	150	5121219	5121257	5.3e-12	69.0
AP010969.1-1543	NC_011353.1	92.31	39	3	0	112	150	5080193	5080231	5.3e-12	69.0
AP010969.1-1543	NC_011353.1	92.31	39	3	0	112	150	4935922	4935960	5.3e-12	69.0
AP010969.1-1543	NC_011353.1	92.31	39	3	0	112	150	4839500	4839538	5.3e-12	69.0
AP010969.1-1543	NC_011353.1	92.31	39	3	0	112	150	4265702	4265664	5.3e-12	69.0
AP010969.1-1543	NC_011353.1	92.31	39	3	0	112	150	3554232	3554194	5.3e-12	69.0
AP010969.1-1493	NC_011353.1	91.94	62	5	0	12	73	5079774	5079713	1.7e-22	104.0
AP010969.1-1493	NC_011353.1	91.94	62	5	0	12	73	227817	227756	1.7e-22	104.0
AP010969.1-1388	NC_011353.1	97.06	34	1	0	86	119	4935272	4935305	3.0e-10	63.0
AP010969.1-1388	NC_011353.1	97.06	34	1	0	86	119	3554882	3554849	3.0e-10	63.0
AP010969.1-1151	NC_011353.1	85.96	57	8	0	50	106	3646247	3646191	7.4e-16	82.0
AP010969.1-801	NC_011353.1	89.68	126	13	0	1	126	4266488	4266613	2.7e-54	209.0
AP010969.1-801	NC_011353.1	89.68	126	13	0	1	126	3555018	3555143	2.7e-54	209.0
AP010969.1-801	NC_011353.1	89.68	126	13	0	1	126	227450	227325	2.7e-54	209.0
AP010969.1-801	NC_011353.1	89.68	126	13	0	1	126	5120433	5120308	2.7e-54	209.0
AP010969.1-801	NC_011353.1	89.68	126	13	0	1	126	5079407	5079282	2.7e-54	209.0
AP010969.1-801	NC_011353.1	89.68	126	13	0	1	126	4935136	4935011	2.7e-54	209.0
AP010969.1-801	NC_011353.1	89.68	126	13	0	1	126	4838714	4838589	2.7e-54	209.0
AP010969.1-801	NC_011353.1	100.00	8	0	0	138	145	4266615	4266622	5.1e+04	16.0
AP010969.1-801	NC_011353.1	100.00	8	0	0	138	145	3555145	3555152	5.1e+04	16.0
AP010969.1-801	NC_011353.1	100.00	8	0	0	138	145	227323	227316	5.1e+04	16.0
AP010969.1-801	NC_011353.1	100.00	8	0	0	138	145	5120306	5120299	5.1e+04	16.0
AP010969.1-801	NC_011353.1	100.00	8	0	0	138	145	5079280	5079273	5.1e+04	16.0
AP010969.1-801	NC_011353.1	100.00	8	0	0	138	145	4935009	4935002	5.1e+04	16.0
AP010969.1-801	NC_011353.1	100.00	8	0	0	138	145	4838587	4838580	5.1e+04	16.0
AP010969.1-756	NC_011353.1	75.00	72	18	0	41	112	5099585	5099656	2.6e-14	77.0
AP010969.1-574	NC_011353.1	79.66	59	12	0	24	82	660465	660523	2.1e-13	74.0
AP010969.1-498	NC_011353.1	88.33	60	3	2	2	59	3353640	3353583	6.7e-16	82.0
AP010969.1-71	NC_011353.1	95.16	62	3	0	89	150	4936497	4936558	7.7e-25	112.0
AP010969.1-71	NC_011353.1	95.16	62	3	0	89	150	228811	228872	7.7e-25	112.0
AP010969.1-71	NC_011353.1	95.16	62	3	0	89	150	4265127	4265066	7.7e-25	112.0
AP010969.1-71	NC_011353.1	88.89	63	7	0	88	150	3349017	3348955	9.1e-22	101.0
AP010969.1-71	NC_011353.1	95.00	20	1	0	13	32	4936290	4936309	2.4e-02	37.0
AP010969.1-71	NC_011353.1	95.00	20	1	0	13	32	228604	228623	2.4e-02	37.0
AP010969.1-19	NC_011353.1	78.22	101	22	0	50	150	4263269	4263169	2.3e-26	117.0
AP010969.1-19	NC_011353.1	78.22	101	22	0	50	150	3551897	3551797	2.6e-26	116.0
CP012649.1-2797	NC_011353.1	88.89	45	5	0	95	139	129317	129273	9.0e-13	72.0
CP012649.1-2734	NC_011353.1	82.29	96	17	0	5	100	3551889	3551794	1.3e-29	127.0
CP012649.1-2734	NC_011353.1	81.25	96	18	0	5	100	4263261	4263166	7.5e-29	125.0
CP012649.1-2734	NC_011353.1	90.00	40	4	0	61	100	5123626	5123665	5.0e-10	62.0
CP012649.1-2734	NC_011353.1	90.00	40	4	0	61	100	230735	230774	5.0e-10	62.0
CP012649.1-836	NC_011353.1	88.04	92	11	0	1	92	4266262	4266353	1.1e-34	144.0
CP012649.1-836	NC_011353.1	88.04	92	11	0	1	92	3554792	3554883	1.1e-34	144.0
CP012649.1-836	NC_011353.1	94.23	52	3	0	53	104	5120607	5120556	6.9e-19	92.0
CP012649.1-836	NC_011353.1	95.00	40	2	0	53	92	4935310	4935271	1.4e-12	71.0
CP012649.1-836	NC_011353.1	100.00	11	0	0	122	132	4266354	4266364	1.1e+03	21.0
CP012649.1-836	NC_011353.1	100.00	11	0	0	122	132	3554884	3554894	1.1e+03	21.0
CP012649.1-836	NC_011353.1	100.00	11	0	0	122	132	4935270	4935260	1.1e+03	21.0
CP012649.1-374	NC_011353.1	74.49	98	25	0	7	104	2721741	2721644	8.3e-20	95.0
CP012649.1-281	NC_011353.1	97.56	41	1	0	83	123	4265447	4265487	6.6e-15	79.0
CP012649.1-281	NC_011353.1	97.56	41	1	0	83	123	3553977	3554017	6.6e-15	79.0
CP012649.1-281	NC_011353.1	97.56	41	1	0	83	123	5121474	5121434	6.6e-15	79.0
CP012649.1-281	NC_011353.1	97.56	41	1	0	83	123	4936177	4936137	6.6e-15	79.0
CP012649.1-281	NC_011353.1	97.56	41	1	0	83	123	4839755	4839715	6.6e-15	79.0
CP012649.1-281	NC_011353.1	89.47	19	2	0	132	150	5121426	5121408	7.4e-01	32.0
